,classes,X_UMAP,Y_UMAP
2755,eosinophil,8.36806,6.50392
2756,eosinophil,9.919706,6.9926662
2757,eosinophil,9.831883,7.1773443
2758,eosinophil,10.047119,7.179434
2759,eosinophil,9.605573,6.4605026
2760,eosinophil,9.966248,6.6880746
2761,eosinophil,10.001843,7.1771307
2762,eosinophil,8.878127,5.3064213
2763,eosinophil,9.598573,6.748681
2764,eosinophil,10.153183,7.063619
2765,eosinophil,9.9917755,7.0869727
2766,eosinophil,9.992846,6.862037
2767,eosinophil,9.761912,6.856443
2768,eosinophil,6.9576163,4.4590707
2769,eosinophil,8.923884,6.8985057
2770,eosinophil,9.650801,6.2556515
2771,eosinophil,8.433368,5.1364155
2772,eosinophil,8.355146,5.146353
2773,eosinophil,9.635978,6.473265
2774,eosinophil,9.833964,7.59728
2775,eosinophil,9.826005,6.524964
2776,eosinophil,8.64896,6.71336
2777,eosinophil,9.849879,6.9093404
2778,eosinophil,9.216351,6.4440045
2779,eosinophil,9.017637,6.6492033
2780,eosinophil,10.294497,7.199938
2781,eosinophil,9.152501,5.893033
2782,eosinophil,7.728511,5.5696554
2783,eosinophil,9.706165,6.239113
2784,eosinophil,10.263838,7.727892
2785,eosinophil,9.252789,6.456715
2786,eosinophil,0.0027121017,4.8988132
2787,eosinophil,9.86931,7.061548
2788,eosinophil,8.670682,6.6409154
2789,eosinophil,9.562227,6.406192
2790,eosinophil,8.411443,6.4332395
2791,eosinophil,8.229386,4.799722
2792,eosinophil,9.4464855,6.610941
2793,eosinophil,10.214942,7.901217
2794,eosinophil,8.813085,6.5446143
2795,eosinophil,9.512579,6.5602527
2796,eosinophil,9.314213,6.510471
2797,eosinophil,9.239361,5.565479
2798,eosinophil,7.280777,5.0479236
2799,eosinophil,7.9616313,4.7946086
2800,eosinophil,8.797275,6.61879
2801,eosinophil,9.796931,6.3748336
2802,eosinophil,8.997011,6.2592044
2803,eosinophil,8.745571,5.42105
2804,eosinophil,9.770655,6.422311
2805,eosinophil,9.491074,7.1501956
2806,eosinophil,9.719392,6.450955
2807,eosinophil,9.395502,7.4574633
2808,eosinophil,9.44457,6.947717
2809,eosinophil,9.280832,6.425828
2810,eosinophil,10.024358,7.0298514
2811,eosinophil,9.09866,6.507591
2812,eosinophil,9.069686,5.908652
2813,eosinophil,8.250002,4.9479756
2814,eosinophil,9.227396,5.865136
2815,eosinophil,9.906406,7.030559
2816,eosinophil,9.831983,7.0445814
2817,eosinophil,9.844344,6.3745327
2818,eosinophil,9.259771,5.4966354
2819,eosinophil,9.793401,6.917354
2820,eosinophil,8.49235,5.568715
2821,eosinophil,8.875294,6.117843
2822,eosinophil,7.904263,6.690017
2823,eosinophil,9.623037,7.4377046
2824,eosinophil,9.350384,6.620507
2825,eosinophil,9.995143,7.047908
2826,eosinophil,9.9064865,6.9235835
2827,eosinophil,10.040272,6.953358
2828,eosinophil,9.118113,6.5011897
2829,eosinophil,9.264484,6.481068
2830,eosinophil,10.104901,7.334418
2831,eosinophil,7.893514,4.767061
2832,eosinophil,8.630702,5.5471697
2833,eosinophil,9.212005,5.3854475
2834,eosinophil,9.01353,5.773651
2835,eosinophil,9.475276,6.329264
2836,eosinophil,9.660057,6.475333
2837,eosinophil,9.051568,5.4944
2838,eosinophil,8.404489,5.608554
2839,eosinophil,7.5574136,4.64935
2840,eosinophil,9.374651,6.800502
2841,eosinophil,9.045485,5.6731033
2842,eosinophil,8.4147625,5.200721
2843,eosinophil,9.420186,6.1541004
2844,eosinophil,8.832457,6.322111
2845,eosinophil,9.20399,6.8390856
2846,eosinophil,9.854823,6.837331
2847,eosinophil,8.724625,6.687361
2848,eosinophil,8.587776,6.4534845
2849,eosinophil,9.55994,6.913017
2850,eosinophil,9.4813,6.919086
2851,eosinophil,8.972181,6.6222124
2852,eosinophil,9.726671,6.902115
2853,eosinophil,8.728632,5.468018
2854,eosinophil,8.391844,5.6518793
2855,eosinophil,8.710778,5.3493423
2856,eosinophil,8.895786,6.153575
2857,eosinophil,9.596673,6.631292
2858,eosinophil,10.025881,7.0994043
2859,eosinophil,8.060794,4.713273
2860,eosinophil,9.871378,6.387478
2861,eosinophil,9.294094,7.132801
2862,eosinophil,9.897243,7.0040092
2863,eosinophil,9.6740675,7.074361
2864,eosinophil,8.744542,7.3248796
2865,eosinophil,9.034654,5.998751
2866,eosinophil,9.49731,6.8566113
2867,eosinophil,8.072217,5.2363353
2868,eosinophil,8.039813,6.777999
2869,eosinophil,9.755911,6.9249363
2870,eosinophil,8.79949,5.2377925
2871,eosinophil,9.561575,7.0480647
2872,eosinophil,8.223339,4.7426033
2873,eosinophil,9.199829,6.8659844
2874,eosinophil,9.761429,6.3661456
2875,eosinophil,8.852637,5.853109
2876,eosinophil,9.664057,6.447296
2877,eosinophil,8.647893,5.7708836
2878,eosinophil,9.03455,7.433332
2879,eosinophil,10.041654,7.049096
2880,eosinophil,8.974688,6.4997973
2881,eosinophil,9.245104,5.5658426
2882,eosinophil,8.755164,6.1579604
2883,eosinophil,9.072715,6.3892455
2884,eosinophil,8.102909,5.167724
2885,eosinophil,9.08589,6.3852396
2886,eosinophil,9.774272,6.6994557
2887,eosinophil,6.185343,5.482817
2888,eosinophil,9.918339,7.0381055
2889,eosinophil,8.761023,5.8332376
2890,eosinophil,8.939632,5.795413
2891,eosinophil,8.0702505,6.7079854
2892,eosinophil,9.846708,6.4025593
2893,eosinophil,9.687148,6.72984
2894,eosinophil,9.452186,6.4051356
2895,eosinophil,7.837156,6.0000196
2896,eosinophil,8.1249695,4.8590274
2897,eosinophil,8.082249,5.1194334
2898,eosinophil,9.322918,6.4488463
2899,eosinophil,9.653475,6.9266915
2900,eosinophil,9.35914,6.620592
2901,eosinophil,8.519899,5.6087513
2902,eosinophil,9.224212,6.6918106
2903,eosinophil,8.503437,5.683592
2904,eosinophil,8.426959,4.628245
2905,eosinophil,9.162243,6.1926994
2906,eosinophil,9.734056,6.7024546
2907,eosinophil,7.973214,4.7239
2908,eosinophil,9.1060295,5.338728
2909,eosinophil,9.588996,6.578908
2910,eosinophil,9.696774,6.57372
2911,eosinophil,7.8966756,4.774937
2912,eosinophil,9.7929125,6.919731
2913,eosinophil,8.373179,5.9599543
2914,eosinophil,8.924098,6.7252917
2915,eosinophil,9.007602,5.9139
2916,eosinophil,8.025694,5.15737
2917,eosinophil,8.062326,4.737978
2918,eosinophil,8.576619,5.1874247
2919,eosinophil,9.263466,5.621627
2920,eosinophil,8.203944,6.0488067
2921,eosinophil,8.886097,6.833443
2922,eosinophil,8.760478,5.5116124
2923,eosinophil,8.766135,5.3517694
2924,eosinophil,7.071499,6.2797046
2925,eosinophil,7.9387994,4.874013
2926,eosinophil,8.860596,6.3299036
2927,eosinophil,8.727611,7.4754434
2928,eosinophil,8.906255,5.5817037
2929,eosinophil,9.300897,6.350236
2930,eosinophil,9.916727,6.9838247
2931,eosinophil,9.965681,7.1001487
2932,eosinophil,9.939543,7.030237
2933,eosinophil,7.9257245,4.6006174
2934,eosinophil,7.555926,6.195333
2935,eosinophil,8.6566305,5.2861247
2936,eosinophil,10.216933,5.619945
2937,eosinophil,9.817517,7.028049
2938,eosinophil,9.636996,6.4308496
2939,eosinophil,9.134812,6.6646023
2940,eosinophil,8.795551,6.691244
2941,eosinophil,8.902126,5.4080667
2942,eosinophil,8.636435,5.259432
2943,eosinophil,8.229403,5.146712
2944,eosinophil,9.730529,7.189207
2945,eosinophil,9.445351,6.216576
2946,eosinophil,10.285228,7.4304547
2947,eosinophil,9.840837,7.0484447
2948,eosinophil,10.1049,6.871103
2949,eosinophil,8.082683,5.1804214
2950,eosinophil,8.101067,5.1131845
2951,eosinophil,9.253169,6.0387654
2952,eosinophil,9.713626,6.622854
2953,eosinophil,8.3911,5.3858376
2954,eosinophil,8.583044,5.5880284
2955,eosinophil,10.003792,6.861167
2956,eosinophil,8.639608,5.0883913
2957,eosinophil,9.666969,6.8676643
2958,eosinophil,9.974909,6.670793
2959,eosinophil,9.788752,6.938311
2960,eosinophil,9.064053,5.8429217
2961,eosinophil,9.875106,6.7747936
2962,eosinophil,9.841918,6.8164597
2963,eosinophil,8.854335,5.5967674
2964,eosinophil,9.699957,7.6803327
2965,eosinophil,9.669102,6.493207
2966,eosinophil,6.459498,4.89798
2967,eosinophil,9.8932085,6.398391
2968,eosinophil,9.620712,6.8482323
2969,eosinophil,10.232857,7.186346
2970,eosinophil,9.102767,5.4740214
2971,eosinophil,10.1083975,6.919285
2972,eosinophil,9.618491,6.4592414
2973,eosinophil,9.506491,6.427513
2974,eosinophil,7.9116926,4.828631
2975,eosinophil,8.852505,5.5981684
2976,eosinophil,9.218481,6.6677775
2977,eosinophil,9.769932,6.9264464
2978,eosinophil,9.598183,6.6649365
2979,eosinophil,9.765998,6.3028564
2980,eosinophil,9.75737,6.706047
2981,eosinophil,9.5534935,6.5843215
2982,eosinophil,8.548173,6.065732
2983,eosinophil,8.439798,5.683393
2984,eosinophil,9.369844,5.586991
2985,eosinophil,8.904216,6.7199893
2986,eosinophil,9.751179,6.71536
2987,eosinophil,9.271733,6.5807734
2988,eosinophil,9.269114,6.9535356
2989,eosinophil,8.739479,5.7107697
2990,eosinophil,9.824081,7.0975776
2991,eosinophil,9.173545,7.1183968
2992,eosinophil,9.218479,5.507778
2993,eosinophil,8.646373,5.704502
2994,eosinophil,10.08814,6.9459877
2995,eosinophil,9.496131,6.683055
2996,eosinophil,7.845508,5.842577
2997,eosinophil,9.982997,7.000483
2998,eosinophil,10.041726,7.0779266
2999,eosinophil,9.62129,6.4540825
3000,eosinophil,9.668552,6.592643
3001,eosinophil,9.333873,6.6929135
3002,eosinophil,9.446576,6.9784513
3003,eosinophil,8.618295,5.1008177
3004,eosinophil,9.657452,7.0823927
3005,eosinophil,9.4861555,6.9291806
3006,eosinophil,9.788884,7.2081428
3007,eosinophil,8.637765,5.7486415
3008,eosinophil,9.239345,5.8913245
3009,eosinophil,8.651583,5.8715343
3010,eosinophil,8.491952,5.7232924
3011,eosinophil,9.822,6.8534255
3012,eosinophil,9.897852,6.9600315
3013,eosinophil,8.823019,7.0150137
3014,eosinophil,9.260178,6.339689
3015,eosinophil,9.643009,6.6741896
3016,eosinophil,8.726462,6.205902
3017,eosinophil,9.31801,5.67775
3018,eosinophil,7.9874697,5.0032144
3019,eosinophil,8.914697,7.8741455
3020,eosinophil,8.73924,5.786882
3021,eosinophil,9.364651,6.3657174
3022,eosinophil,9.316381,6.7594004
3023,eosinophil,9.962407,7.0799155
3024,eosinophil,8.084939,4.7938495
3025,eosinophil,9.896244,7.214032
3026,eosinophil,7.890513,5.673429
3027,eosinophil,7.1910915,4.3876967
3028,eosinophil,7.584183,4.7518516
3029,eosinophil,9.7585,6.975503
3030,eosinophil,9.3445635,6.2487917
3031,eosinophil,9.1223545,6.6902523
3032,eosinophil,9.471845,6.4947944
3033,eosinophil,9.530474,7.0566497
3034,eosinophil,8.777523,6.3780403
3035,eosinophil,9.8606825,6.4232397
3036,eosinophil,8.012184,4.8168263
3037,eosinophil,7.8109756,5.0474234
3038,eosinophil,9.636442,6.4831243
3039,eosinophil,9.114352,5.533592
3040,eosinophil,9.71611,6.5289598
3041,eosinophil,8.014858,6.4663587
3042,eosinophil,10.043517,6.8996572
3043,eosinophil,10.0456505,6.792277
3044,eosinophil,9.158454,6.7619643
3045,eosinophil,8.887452,5.5692935
3046,eosinophil,9.978548,7.0537386
3047,eosinophil,9.660786,6.8900757
3048,eosinophil,6.3054504,4.2531137
3049,eosinophil,8.290247,5.2708955
3050,eosinophil,9.352018,6.5929866
3051,eosinophil,9.03259,5.598706
3052,eosinophil,10.421389,7.411929
3053,eosinophil,8.392437,5.2716365
3054,eosinophil,7.809596,4.9051023
3055,eosinophil,8.206941,5.1233053
3056,eosinophil,9.339035,6.572998
3057,eosinophil,9.641879,6.5037518
3058,eosinophil,4.387676,5.01967
3059,eosinophil,8.855367,5.2125483
3060,eosinophil,6.6745,4.4165177
3061,eosinophil,8.8808155,5.3620567
3062,eosinophil,9.802979,6.859531
3063,eosinophil,9.312355,6.414934
3064,eosinophil,9.506382,7.1131153
3065,eosinophil,9.128719,5.4769864
3066,eosinophil,7.8997464,5.777744
3067,eosinophil,9.741116,6.84983
3068,eosinophil,8.000187,6.6016836
3069,eosinophil,9.819692,7.1088104
3070,eosinophil,9.161034,6.496369
3071,eosinophil,10.163679,7.145341
3072,eosinophil,8.730093,5.6511407
3073,eosinophil,9.058198,5.868547
3074,eosinophil,8.325603,5.3805346
3075,eosinophil,9.258866,6.73673
3076,eosinophil,8.351402,5.5634875
3077,eosinophil,10.06684,7.0374784
3078,eosinophil,9.001078,6.477199
3079,eosinophil,9.803113,6.910368
3080,eosinophil,9.267254,5.4897795
3081,eosinophil,0.25118238,4.81064
3082,eosinophil,9.953961,6.8562794
3083,eosinophil,9.800664,6.996546
3084,eosinophil,9.132703,6.3794017
3085,eosinophil,8.258093,5.3362885
3086,eosinophil,8.600609,6.023374
3087,eosinophil,9.579619,6.728174
3088,eosinophil,8.784092,6.5280695
3089,eosinophil,9.452295,6.268526
3090,eosinophil,8.919297,6.7249575
3091,eosinophil,8.452792,5.2162385
3092,eosinophil,9.227358,5.5242047
3093,eosinophil,9.125522,7.090796
3094,eosinophil,9.065955,5.846565
3095,eosinophil,9.092178,6.602684
3096,eosinophil,8.325592,6.4554434
3097,eosinophil,9.770174,7.5851703
3098,eosinophil,9.663037,6.8204875
3099,eosinophil,8.81298,6.691221
3100,eosinophil,9.327637,6.3308053
3101,eosinophil,8.6271105,5.558667
3102,eosinophil,9.897045,6.5006614
3103,eosinophil,8.809305,5.6500835
3104,eosinophil,9.500795,7.4809356
3105,eosinophil,9.141882,5.493378
3106,eosinophil,8.966227,6.383468
3107,eosinophil,9.401904,6.022697
3108,eosinophil,8.666964,5.168447
3109,eosinophil,9.085376,5.9475007
3110,eosinophil,8.370168,4.99805
3111,eosinophil,9.212471,5.523064
3112,eosinophil,9.231233,6.60742
3113,eosinophil,8.653313,6.665654
3114,eosinophil,9.511079,6.0490623
3115,eosinophil,9.760451,6.6554995
3116,eosinophil,7.74576,4.755452
3117,eosinophil,8.702412,5.2713046
3118,eosinophil,9.189612,6.490668
3119,eosinophil,9.039087,6.9436603
3120,eosinophil,8.229997,5.9648633
3121,eosinophil,9.504867,6.0261173
3122,eosinophil,9.75974,6.3502946
3123,eosinophil,9.299544,5.63808
3124,eosinophil,9.814713,6.931374
3125,eosinophil,9.020262,5.411602
3126,eosinophil,10.004053,7.062434
3127,eosinophil,9.704941,7.2018123
3128,eosinophil,7.4410505,4.9808664
3129,eosinophil,9.473258,6.261535
3130,eosinophil,9.291176,6.6336904
3131,eosinophil,9.852108,6.9564166
3132,eosinophil,9.874476,7.039105
3133,eosinophil,8.628319,6.647732
3134,eosinophil,9.363514,6.9514656
3135,eosinophil,8.194278,6.008087
3136,eosinophil,9.544783,6.2672315
3137,eosinophil,8.470374,5.3821964
3138,eosinophil,9.246782,6.240183
3139,eosinophil,7.9372096,6.72959
3140,eosinophil,9.5644045,6.45517
3141,eosinophil,10.050181,7.099061
3142,eosinophil,9.869104,7.131775
3143,eosinophil,7.7167563,4.617214
3144,eosinophil,9.759799,6.6184616
3145,eosinophil,9.855564,6.841889
3146,eosinophil,9.558012,6.5523233
3147,eosinophil,9.056569,6.1942954
3148,eosinophil,8.557441,6.303431
3149,eosinophil,8.771525,5.343133
3150,eosinophil,9.012113,5.9028096
3151,eosinophil,9.531433,6.327276
3152,eosinophil,9.384682,5.6947246
3153,eosinophil,9.939827,7.044906
3154,eosinophil,8.955331,5.902152
3155,eosinophil,9.345674,5.547224
3156,eosinophil,7.8547826,5.5945735
3157,eosinophil,10.031696,7.398239
3158,eosinophil,9.676198,6.271929
3159,eosinophil,9.922968,6.998106
3160,eosinophil,9.909669,7.106096
3161,eosinophil,9.361745,6.381286
3162,eosinophil,9.1465225,6.8490157
3163,eosinophil,10.229515,7.4644713
3164,eosinophil,9.273189,6.663895
3165,eosinophil,8.279946,5.1283937
3166,eosinophil,9.626496,6.9826355
3167,eosinophil,7.999609,6.769868
3168,eosinophil,9.900635,6.808532
3169,eosinophil,8.981211,5.7855067
3170,eosinophil,8.739459,6.8949413
3171,eosinophil,9.281824,7.120353
3172,eosinophil,8.912649,5.395447
3173,eosinophil,7.0389776,4.5465426
3174,eosinophil,9.174929,6.3056207
3175,eosinophil,9.1673765,7.6411247
3176,eosinophil,8.82164,5.374152
3177,eosinophil,8.970216,6.6749253
3178,eosinophil,6.660225,4.451518
3179,eosinophil,9.364126,6.338963
3180,eosinophil,9.451847,6.3531837
3181,eosinophil,9.231461,6.4846864
3182,eosinophil,9.340016,6.7783475
3183,eosinophil,10.078631,7.09732
3184,eosinophil,8.756512,5.261655
3185,eosinophil,6.915299,6.051107
3186,eosinophil,8.685548,5.3918343
3187,eosinophil,9.460477,6.676009
3188,eosinophil,9.411664,6.1660028
3189,eosinophil,9.690634,6.8201833
3190,eosinophil,9.095922,6.0917215
3191,eosinophil,10.015756,6.9312367
3192,eosinophil,9.171802,6.7683516
3193,eosinophil,8.073879,4.8014164
3194,eosinophil,9.16947,5.949904
3195,eosinophil,9.186294,6.4781175
3196,eosinophil,8.836724,6.00343
3197,eosinophil,8.363001,5.071485
3198,eosinophil,9.118088,6.5421877
3199,eosinophil,8.093748,6.8229003
3200,eosinophil,8.807087,5.4214053
3201,eosinophil,9.747574,6.7275524
3202,eosinophil,9.116575,5.967934
3203,eosinophil,8.782993,5.171751
3204,eosinophil,9.029528,6.581465
3205,eosinophil,7.412939,6.482755
3206,eosinophil,8.848095,5.297754
3207,eosinophil,4.745363,4.380898
3208,eosinophil,9.599372,7.14444
3209,eosinophil,9.064503,6.1842017
3210,eosinophil,8.99745,5.786502
3211,eosinophil,8.030913,6.7967916
3212,eosinophil,9.609456,6.328586
3213,eosinophil,9.856328,7.1510167
3214,eosinophil,7.948339,5.00362
3215,eosinophil,9.5735655,6.6217484
3216,eosinophil,9.051627,6.1608973
3217,eosinophil,9.4905615,6.575951
3218,eosinophil,8.997386,6.589207
3219,eosinophil,9.326531,6.14928
3220,eosinophil,9.551051,7.048491
3221,eosinophil,9.251026,6.5923777
3222,eosinophil,0.0052490695,4.849924
3223,eosinophil,8.396871,4.913581
3224,eosinophil,8.772661,6.972953
3225,eosinophil,9.853327,6.924644
3226,eosinophil,9.040043,5.521686
3227,eosinophil,9.69406,7.0788026
3228,eosinophil,9.508057,6.492511
3229,eosinophil,8.159969,4.702374
3230,eosinophil,9.717535,6.9842844
3231,eosinophil,8.770925,7.4653244
3232,eosinophil,9.380167,6.138707
3233,eosinophil,8.618281,6.0781546
3234,eosinophil,8.05189,5.701099
3235,eosinophil,9.950224,6.974276
3236,eosinophil,9.413234,6.719467
3237,eosinophil,9.250322,5.519904
3238,eosinophil,9.509148,6.105321
3239,eosinophil,9.011011,6.1348534
3240,eosinophil,10.186828,5.633648
3241,eosinophil,8.973583,6.4684806
3242,eosinophil,9.274181,7.3749337
3243,eosinophil,8.568175,6.6615953
3244,eosinophil,8.59579,5.412305
3245,eosinophil,9.824666,6.848636
3246,eosinophil,9.142059,7.5667496
3247,eosinophil,9.346399,6.4998636
3248,eosinophil,8.835935,6.4386187
3249,eosinophil,9.372631,5.917442
3250,eosinophil,9.662095,6.5388546
3251,eosinophil,8.164289,6.4842906
3252,eosinophil,9.944033,6.8867974
3253,eosinophil,8.827975,6.0036674
3254,eosinophil,8.695193,5.332462
3255,eosinophil,9.495486,6.530654
3256,eosinophil,8.554973,5.271629
3257,eosinophil,9.562679,6.430673
3258,eosinophil,9.445886,6.515709
3259,eosinophil,9.273499,6.4444585
3260,eosinophil,7.9416747,6.1332884
3261,eosinophil,8.967402,5.9884276
3262,eosinophil,8.427029,5.09336
3263,eosinophil,9.903167,6.83369
3264,eosinophil,7.8346057,5.8704824
3265,eosinophil,9.951462,7.06328
3266,eosinophil,8.014098,6.6933045
3267,eosinophil,8.5915365,6.463348
3268,eosinophil,9.48491,6.339017
3269,eosinophil,8.48906,6.687837
3270,eosinophil,9.547085,6.5979013
3271,eosinophil,8.895098,6.356847
3272,eosinophil,7.846391,4.9228783
3273,eosinophil,9.893585,6.8379674
3274,eosinophil,9.923469,7.0172076
3275,eosinophil,9.733146,6.8173347
3276,eosinophil,8.771377,5.449331
3277,eosinophil,9.568493,6.4293036
3278,eosinophil,9.777105,6.4182844
3279,eosinophil,9.95501,7.1121144
3280,eosinophil,9.090948,6.5789437
3281,eosinophil,9.36967,6.1819105
3282,eosinophil,8.555043,5.3925977
3283,eosinophil,9.185627,7.041448
3284,eosinophil,9.574382,6.7060637
3285,eosinophil,9.119339,6.4754453
3286,eosinophil,9.971372,7.124565
3287,eosinophil,10.180447,6.942707
3288,eosinophil,8.269437,4.7737603
3289,eosinophil,9.104602,6.8472257
3290,eosinophil,9.446739,5.9471216
3291,eosinophil,9.94754,7.001744
3292,eosinophil,6.905801,6.168597
3293,eosinophil,8.731684,5.931565
3294,eosinophil,9.764698,6.719314
3295,eosinophil,9.499616,6.56502
3296,eosinophil,9.520314,6.1664643
3297,eosinophil,9.543372,7.5013175
3298,eosinophil,8.917779,6.1761823
3299,eosinophil,10.55708,7.7472396
3300,eosinophil,8.529568,5.23858
3301,eosinophil,9.563121,6.520704
3302,eosinophil,9.328652,6.7877474
3303,eosinophil,8.72074,5.1561456
3304,eosinophil,7.512795,4.661874
3305,eosinophil,9.8329315,7.042838
3306,eosinophil,7.9268274,4.839025
3307,eosinophil,10.088133,6.9455123
3308,eosinophil,8.8360405,6.5567694
3309,eosinophil,7.2726874,5.155252
